81,78,75,71,66,60,54,48,42,35,28,22,17,11,6,1,0
81,78,75,71,66,60,55,47,40,33,27,20,15,9,4,0
81,78,75,71,66,60,54,47,41,33,27,21,16,11,6,2,0
81,78,75,71,67,61,56,49,44,36,29,21,13,8,4,0
81,78,75,71,66,60,53,47,40,34,28,22,15,9,5,1,0
81,78,75,71,66,61,54,49,42,36,29,25,18,13,10,4,2,0
81,78,75,71,66,60,53,47,41,33,28,21,16,10,5,2,0
81,78,75,71,66,61,54,48,41,34,28,19,12,8,4,0
81,78,75,72,67,61,54,48,41,34,28,23,16,12,6,3,1,0
81,78,75,71,67,61,55,48,41,35,29,24,17,11,5,1,0
81,78,75,71,66,60,53,46,38,33,27,21,16,8,4,2,0
81,78,75,71,66,60,55,49,42,35,28,22,16,11,6,2,1,0
81,78,75,71,67,61,54,48,41,34,29,22,16,10,6,2,0
81,78,75,71,66,61,56,48,41,34,27,22,16,11,8,2,0
81,78,75,71,66,61,54,48,40,34,27,22,17,10,6,2,1,0
81,78,75,71,66,60,54,46,40,34,27,21,15,10,5,1,0
81,78,75,71,66,60,54,47,40,34,29,24,17,12,6,1,0
81,78,75,71,66,60,54,48,41,35,28,20,14,9,5,3,1,0
81,78,75,71,66,61,55,48,42,35,27,20,14,9,5,1,0
81,78,75,71,66,61,54,47,41,34,26,22,16,10,5,3,0
81,78,75,71,66,61,55,47,42,33,25,18,14,10,4,0
81,78,75,71,66,60,54,48,40,34,27,21,14,10,6,3,0
81,78,75,71,66,60,53,46,39,31,25,19,15,11,6,3,0
81,78,75,71,66,60,55,48,41,35,29,23,15,10,6,3,0
81,78,75,71,66,61,55,49,42,34,27,22,17,12,9,3,0
81,78,75,71,66,60,53,47,40,34,29,22,15,11,8,2,1,0
81,78,75,71,66,62,55,50,43,37,29,22,16,12,7,2,0
81,78,75,71,66,60,53,46,40,34,27,20,13,9,6,3,0
81,78,75,71,66,62,55,47,40,33,28,22,14,9,5,1,0
81,78,75,71,66,60,54,48,42,33,28,21,16,10,7,4,0
81,78,75,72,67,61,55,47,41,35,29,21,15,10,5,2,0
81,78,75,71,67,61,56,50,44,37,29,20,14,9,7,3,1,0
81,78,75,72,67,61,54,47,41,34,27,21,16,10,5,2,0
81,78,75,71,66,60,54,47,41,36,32,25,17,10,6,3,1,0
81,78,75,71,67,61,54,46,40,33,28,22,16,10,5,1,0
81,78,75,71,66,60,53,47,38,32,26,22,15,9,6,3,0
81,78,75,71,66,60,54,46,39,33,28,20,15,10,5,1,0
81,78,75,71,66,61,55,48,40,35,28,22,15,11,7,5,0
81,78,75,71,66,60,53,46,40,33,27,21,13,9,5,2,1,0
81,78,75,71,66,60,54,48,41,34,28,21,17,10,6,2,1,0
81,78,75,72,67,61,55,50,42,36,29,23,17,10,6,1,0
81,78,75,71,66,60,54,47,40,35,27,21,15,9,4,0
81,78,75,71,66,60,54,47,41,35,28,21,15,12,6,5,1,0
81,78,75,71,66,60,55,49,43,36,27,20,14,10,5,1,0
81,78,75,71,66,60,55,49,41,34,28,22,15,11,6,1,0
81,78,75,71,66,60,54,49,41,32,27,21,15,11,6,2,0
81,78,75,71,66,60,53,46,39,32,25,20,15,10,6,3,1,0
81,78,75,71,66,61,55,49,41,35,28,21,15,9,5,2,0
81,78,75,71,66,61,56,48,41,34,27,21,16,11,5,0
81,78,75,71,66,61,56,49,41,35,26,19,14,9,5,3,1,0
81,78,75,71,66,61,54,47,41,35,28,21,17,11,6,2,1,0
81,78,75,71,66,60,55,48,41,34,28,20,14,11,7,2,0
81,78,75,71,66,60,55,50,42,35,28,22,17,11,5,2,0
81,78,75,71,66,60,53,47,40,32,26,18,15,10,5,2,1,0
81,78,75,71,66,60,53,46,40,32,26,22,17,12,6,2,0
81,78,75,71,66,60,54,47,41,33,25,19,16,12,9,4,1,0
81,78,75,71,66,61,55,48,41,35,29,22,15,10,5,0
81,78,75,71,66,61,55,49,42,34,26,19,13,9,8,4,1,0
81,78,75,71,67,61,55,48,43,36,28,22,16,11,5,3,1,0
81,78,75,71,66,61,54,47,40,34,28,21,15,8,6,3,2,0
81,78,75,71,66,61,55,48,41,35,29,23,16,11,7,3,0
81,78,75,71,66,60,54,48,42,35,29,22,15,10,6,2,1,0
81,78,75,71,67,61,55,48,40,35,29,21,17,12,9,4,0
81,78,75,71,66,61,54,47,41,36,29,21,15,9,4,0
81,78,75,71,67,61,55,48,40,31,25,18,13,8,5,2,0
81,78,75,71,66,61,54,47,39,34,27,20,14,11,6,2,1,0
81,78,75,71,66,60,54,48,42,35,29,21,15,8,6,3,1,0
81,78,75,71,66,61,55,49,42,35,27,20,14,8,4,2,0
81,78,75,71,66,60,54,48,41,35,29,22,16,10,5,2,0
81,78,75,71,66,61,56,49,41,32,24,19,16,11,6,2,0
81,78,75,71,66,61,54,48,42,35,28,20,15,10,7,5,1,0
81,78,75,71,66,60,54,48,40,33,24,19,13,7,4,2,0
81,78,75,71,67,61,56,49,41,35,29,23,17,10,6,3,0
81,78,75,71,66,60,53,46,38,32,27,21,14,8,6,3,0
81,78,75,71,66,61,54,48,41,33,26,19,14,10,5,1,0
81,78,75,71,66,61,55,48,42,34,27,21,15,11,6,2,0
81,78,75,71,66,60,54,48,40,34,27,20,15,10,5,0
81,78,75,71,66,60,54,47,41,34,28,21,16,12,8,5,2,0
81,78,75,71,66,60,54,47,40,33,26,20,15,10,5,0
81,78,75,71,67,61,56,50,43,35,28,21,17,11,6,2,1,0
81,78,75,71,66,61,56,50,41,35,28,20,15,10,6,3,0
81,78,75,71,67,61,56,49,42,36,29,21,15,10,4,2,0
81,78,75,71,66,60,53,47,41,35,29,22,15,11,9,5,0
81,78,75,71,67,61,55,48,41,35,29,23,16,10,7,3,0
81,78,75,71,66,61,54,46,40,33,26,21,17,11,6,5,1,0
81,78,75,71,66,61,55,48,41,36,28,23,18,12,7,6,1,0
81,78,75,72,67,63,56,51,44,38,30,21,16,12,7,3,0
81,78,75,71,66,62,55,49,41,33,27,20,14,10,5,4,2,0
81,78,75,71,67,62,55,47,40,35,27,20,16,11,7,3,0
81,78,75,71,66,60,54,47,40,34,29,22,15,10,5,1,0
81,78,75,71,66,61,55,48,41,35,28,22,15,10,6,3,0
81,78,75,71,67,61,54,48,40,33,26,20,13,9,6,2,0
81,78,75,71,67,61,54,47,39,33,27,20,14,10,6,3,0
81,78,75,71,66,60,54,46,40,34,28,20,14,9,5,2,0
81,78,75,71,66,61,55,48,41,33,27,21,15,11,6,4,0
81,78,75,71,66,60,53,47,38,32,25,20,15,11,7,2,0
81,78,75,71,67,63,56,50,41,35,28,22,15,9,6,3,2,0
81,78,75,71,67,61,55,48,40,35,28,24,18,15,10,4,1,0
81,78,75,71,66,60,54,48,41,35,28,21,15,10,5,0
81,78,75,71,66,61,55,47,40,34,27,19,13,9,5,3,0
81,78,75,71,66,60,54,47,40,35,29,22,15,10,6,4,1,0
81,78,75,71,67,61,55,49,41,35,26,21,16,11,6,3,0
81,78,75,71,66,60,54,47,41,35,26,20,16,10,5,3,0
81,78,75,71,66,61,55,47,39,32,26,19,15,11,6,2,1,0
81,78,75,71,66,60,53,47,38,31,25,20,16,11,6,3,0
81,78,75,71,66,61,56,50,44,36,29,23,16,9,5,1,0
81,78,75,71,66,60,54,46,39,32,25,18,13,7,5,2,0
81,78,75,71,66,60,55,50,42,35,28,23,16,10,5,0
81,78,75,71,66,60,54,47,40,32,27,21,16,10,6,2,0
81,78,75,71,66,60,54,47,41,33,27,20,15,11,7,3,0
81,78,75,71,66,60,54,47,40,34,27,21,16,11,6,4,0
81,78,75,71,66,60,54,49,44,36,30,23,17,10,4,0
81,78,75,71,66,60,53,45,38,31,23,18,13,9,5,2,0
81,78,75,71,66,60,54,47,40,33,28,22,16,11,5,0
81,78,75,71,66,61,54,46,40,33,27,21,15,10,5,1,0
81,78,75,71,67,61,54,48,40,34,28,21,15,10,6,5,1,0
81,78,75,71,66,60,54,48,41,35,30,23,16,10,7,4,2,0
81,78,75,71,66,62,55,47,40,32,26,21,16,10,6,3,0
81,78,75,71,66,60,54,48,41,33,24,19,14,10,7,5,1,0
81,78,75,71,67,63,56,49,40,33,27,22,16,10,5,2,1,0
81,78,75,71,66,60,53,47,40,32,26,21,15,11,5,4,1,0
81,78,75,72,67,62,55,50,43,34,28,21,15,10,6,2,0
81,78,75,71,66,61,55,47,40,33,28,22,16,10,5,1,0
81,78,75,71,66,61,56,49,43,36,29,25,17,11,7,5,0
81,78,75,71,67,61,55,48,43,36,30,23,18,12,6,3,0
81,78,75,71,66,60,55,48,42,35,29,25,17,10,5,1,0
81,78,75,71,67,61,55,48,40,34,28,22,18,12,5,2,0
81,78,75,71,67,61,54,49,43,34,28,21,15,10,7,5,2,0
81,78,75,71,66,60,53,47,40,34,27,22,18,12,7,4,2,0
81,78,75,72,67,61,55,47,40,32,27,20,13,9,5,1,0
81,78,75,71,66,60,55,48,41,34,27,22,16,10,4,0
81,78,75,71,66,60,54,47,41,34,27,20,15,12,6,4,0
81,78,75,71,66,60,54,47,38,32,26,21,15,9,4,1,0
81,78,75,71,67,61,56,48,41,35,28,21,16,10,5,2,1,0
81,78,75,71,66,60,53,46,41,34,27,22,15,12,9,5,1,0
81,78,75,71,66,61,54,48,41,34,29,22,15,10,6,2,0
81,78,75,71,66,60,54,48,42,35,29,24,18,11,7,3,0
81,78,75,71,66,61,54,47,39,34,25,21,16,13,8,6,2,0
81,78,75,71,66,60,55,49,41,35,28,21,16,12,6,2,1,0
81,78,75,71,66,61,54,48,41,33,26,21,17,12,6,2,1,0
81,78,75,71,67,61,55,49,41,35,29,21,16,9,6,2,1,0
81,78,75,71,66,60,54,48,40,33,27,20,14,11,8,4,0
81,78,75,71,66,61,55,47,41,34,27,23,16,11,8,5,1,0
81,78,75,71,66,60,53,46,41,35,27,21,15,10,5,1,0
81,78,75,71,66,61,55,49,42,34,29,21,17,11,10,5,1,0
81,78,75,71,67,61,54,49,42,35,29,22,16,11,7,3,2,0
81,78,75,71,66,61,56,50,42,32,26,21,16,10,5,1,0
81,78,75,71,66,61,55,48,41,34,29,23,16,10,5,1,0
81,78,75,71,66,60,54,47,41,34,28,20,15,10,6,3,1,0
81,78,75,71,66,61,56,49,42,35,29,24,16,9,5,2,0
81,78,75,71,66,60,54,47,41,33,27,21,15,10,7,3,1,0
81,78,75,71,66,60,53,47,40,34,27,20,15,10,6,2,1,0
81,78,75,72,67,61,54,48,41,34,28,23,17,12,6,2,0
81,78,75,71,67,61,54,48,41,33,26,20,15,10,5,1,0
81,78,75,71,66,60,54,49,42,36,30,22,17,10,5,0
81,78,75,71,66,60,55,47,40,34,26,20,15,11,8,4,1,0
81,78,75,71,66,60,54,48,41,35,30,22,16,11,8,6,0
81,78,75,72,67,61,54,48,41,32,24,19,12,8,5,3,0
81,78,75,71,66,60,55,48,40,33,27,21,16,11,6,2,1,0
81,78,75,71,66,60,53,46,40,34,27,20,15,10,5,4,1,0
81,78,75,71,66,60,54,48,41,34,27,19,15,11,7,4,2,0
81,78,75,71,66,60,54,48,41,33,28,22,15,11,7,5,1,0
81,78,75,71,66,61,56,50,41,37,29,23,15,11,6,3,0
81,78,75,71,66,61,55,49,42,33,24,20,16,12,8,5,2,0
81,78,75,71,66,61,55,50,42,38,30,24,18,11,7,3,1,0
81,78,75,71,66,60,54,47,41,36,28,21,16,11,6,2,1,0
81,78,75,71,66,60,53,47,41,33,26,20,15,10,6,4,0
81,78,75,71,66,61,54,48,41,35,28,23,16,11,5,2,0
81,78,75,71,66,60,55,48,41,34,26,20,15,10,4,0
81,78,75,71,67,63,58,50,42,35,28,20,14,9,6,4,1,0
81,78,75,71,66,61,54,48,42,34,27,22,15,12,7,5,2,0
81,78,75,71,66,60,54,49,42,34,26,21,17,11,7,1,0
81,78,75,71,66,61,55,48,40,33,27,20,16,11,6,1,0
81,78,75,71,66,60,54,47,40,33,27,21,15,10,6,2,0
81,78,75,71,67,61,55,49,42,34,28,21,16,12,7,3,1,0
81,78,75,71,66,60,54,48,40,32,27,21,13,9,6,3,0
81,78,75,71,66,60,54,48,42,37,32,24,17,11,5,1,0
81,78,75,71,66,60,54,48,40,33,26,21,15,10,6,1,0
81,78,75,71,66,60,53,46,39,32,25,21,14,9,5,2,0
81,78,75,71,66,60,54,47,40,35,27,21,15,10,6,3,1,0
81,78,75,71,66,61,55,48,42,34,28,22,17,13,8,5,2,0
81,78,75,71,67,61,55,49,42,37,32,23,16,9,6,2,0
81,78,75,71,66,60,54,47,42,33,27,21,15,10,6,5,2,0
81,78,75,71,66,60,53,47,40,34,29,23,17,13,7,2,0
81,78,75,71,66,60,55,48,41,35,27,21,17,11,4,3,1,0
81,78,75,71,66,60,53,47,42,36,28,22,15,12,6,4,1,0
81,78,75,71,67,61,55,49,41,34,27,22,15,10,6,4,0
81,78,75,71,67,61,54,47,41,35,29,23,15,12,6,4,1,0
81,78,75,71,66,60,53,46,40,33,27,21,15,10,7,4,1,0
81,78,75,71,66,61,54,47,40,34,27,19,14,10,6,3,1,0
81,78,75,71,66,61,55,48,40,34,29,20,15,11,6,3,1,0
81,78,75,71,66,61,56,51,44,39,30,23,15,10,6,1,0
81,78,75,71,66,60,54,47,38,32,25,19,14,10,7,3,0
81,78,75,71,66,60,53,47,40,33,27,20,14,11,7,3,0
81,78,75,71,66,60,54,47,39,31,24,19,13,9,6,4,2,0
81,78,75,71,66,61,54,48,41,34,27,20,12,9,6,4,2,0
81,78,75,71,66,60,53,47,40,33,26,18,14,9,4,0
81,78,75,72,67,61,55,47,41,34,27,21,16,12,6,1,0
81,78,75,71,66,60,54,47,41,34,28,22,16,11,6,3,0
81,78,75,71,66,60,54,46,40,33,25,19,14,11,7,3,0
81,78,75,72,67,61,55,48,42,35,27,21,12,9,6,2,0
81,78,75,71,66,60,54,47,40,34,26,20,15,10,6,2,1,0
81,78,75,71,66,60,55,50,43,37,29,22,16,11,8,4,0
81,78,75,71,66,61,56,49,43,35,27,21,16,11,6,2,0
81,78,75,71,66,60,54,47,41,36,29,21,15,11,6,3,1,0
81,78,75,71,67,61,56,49,42,33,25,19,13,10,6,4,1,0
81,78,75,71,66,60,54,48,41,33,28,22,16,11,5,2,0
81,78,75,71,66,60,55,47,41,36,29,22,17,11,6,2,0
81,78,75,71,66,60,54,46,39,33,28,20,16,15,10,5,1,0
81,78,75,71,66,60,55,47,40,33,28,21,15,11,8,3,0
81,78,75,71,66,61,55,50,43,35,27,21,15,9,5,2,1,0
81,78,75,71,66,61,56,50,42,34,28,20,16,10,5,0
81,78,75,71,66,60,54,49,43,34,25,19,14,11,8,3,0
81,78,75,71,66,60,55,48,41,34,27,21,15,10,6,5,1,0
81,78,75,71,66,61,55,48,41,36,29,24,16,10,5,1,0
81,78,75,71,67,61,54,47,41,35,28,21,15,10,5,2,0
81,78,75,71,66,60,54,47,40,33,27,21,15,9,5,1,0
81,78,75,71,66,60,54,48,42,35,29,23,18,11,5,1,0
81,78,75,71,67,61,55,47,41,33,25,19,13,9,6,3,1,0
81,78,75,71,66,60,54,46,39,32,26,21,16,11,6,4,1,0
81,78,75,71,67,61,54,47,40,35,28,23,17,11,6,2,0
81,78,75,71,66,61,55,48,41,35,30,23,15,10,5,1,0
81,78,75,71,67,62,58,55,46,39,31,23,16,10,4,0
81,78,75,71,66,61,54,47,42,34,28,22,18,11,6,3,0
81,78,75,71,66,60,53,47,42,35,28,21,14,8,4,2,0
81,78,75,71,66,61,55,48,40,34,28,22,17,11,8,3,0
81,78,75,71,66,60,53,47,41,33,27,21,15,10,5,0
81,78,75,71,66,60,54,48,40,34,27,22,15,10,6,2,0
81,78,75,71,66,61,54,49,41,35,29,21,14,10,6,5,1,0
81,78,75,71,66,61,55,48,43,35,26,20,15,9,6,2,0
81,78,75,71,66,61,56,48,40,33,26,21,15,11,6,2,1,0
81,78,75,71,66,60,54,49,43,35,29,22,17,11,7,3,0
81,78,75,71,66,60,54,46,40,34,29,21,15,12,10,5,1,0
81,78,75,71,66,61,56,48,41,34,28,23,16,10,5,1,0
81,78,75,71,66,60,55,48,42,33,27,21,15,10,6,2,0
81,78,75,71,66,60,54,47,41,34,27,22,15,10,6,3,0
81,78,75,71,67,61,54,48,40,33,26,20,16,12,6,2,0
81,78,75,71,66,61,56,49,43,35,27,22,16,11,7,3,0
81,78,75,71,66,60,54,47,41,35,28,22,15,9,5,4,0
81,78,75,71,66,60,53,47,40,34,27,20,15,11,7,2,0
81,78,75,71,66,60,53,46,40,35,29,20,13,9,5,1,0
81,78,75,71,67,61,54,47,40,33,26,22,18,11,6,1,0
81,78,75,71,66,61,55,48,42,34,29,23,16,11,6,1,0
81,78,75,71,66,60,54,46,40,35,29,23,15,10,6,3,1,0
81,78,75,71,67,61,54,47,40,34,27,22,16,12,6,3,0
81,78,75,71,66,60,54,47,40,35,27,20,15,10,6,2,0
81,78,75,71,66,60,53,47,39,33,28,21,16,11,6,2,0
81,78,75,71,66,60,54,48,41,36,28,22,16,11,5,3,0
81,78,75,71,66,61,54,47,40,33,27,21,16,11,6,2,0
81,78,75,71,66,60,55,47,40,35,26,20,14,9,4,0
81,78,75,71,67,61,55,48,40,31,25,20,16,12,6,2,1,0
81,78,75,72,67,61,55,47,41,35,28,21,15,9,5,0
81,78,75,71,66,61,54,48,41,34,28,21,15,11,6,3,0
81,78,75,72,67,62,55,50,41,33,27,21,15,10,5,2,1,0
81,78,75,71,66,60,54,48,42,35,28,21,16,11,9,4,0
81,78,75,71,66,60,54,46,38,31,26,21,15,10,5,1,0
81,78,75,71,67,63,58,50,42,34,29,21,17,11,6,3,0
81,78,75,71,66,60,54,48,40,34,28,22,16,11,5,1,0
81,78,75,71,66,60,53,47,40,34,28,22,16,9,6,2,1,0
81,78,75,71,66,60,54,47,41,35,27,21,15,10,5,1,0
81,78,75,71,66,61,55,47,42,35,27,19,14,10,5,2,0
81,78,75,71,66,60,53,48,40,34,26,18,13,10,5,2,1,0
81,78,75,71,66,61,56,48,41,33,27,19,15,10,7,3,0
81,78,75,71,66,61,54,47,41,34,25,20,15,9,5,0
81,78,75,71,66,60,54,47,40,34,26,19,14,10,5,2,0
81,78,75,71,66,61,54,48,41,34,26,19,14,11,6,4,0
81,78,75,71,66,61,54,47,41,34,26,21,15,9,5,0
81,78,75,71,66,60,53,47,39,33,27,21,16,10,6,4,0
81,78,75,71,66,60,54,48,42,34,27,21,16,12,8,4,2,0
81,78,75,71,67,63,56,49,40,33,28,22,15,10,5,0
81,78,75,71,66,60,54,48,40,33,27,22,16,10,5,1,0
81,78,75,71,66,60,54,48,41,33,28,24,18,14,8,4,0
81,78,75,71,66,61,56,50,42,33,25,20,15,11,6,2,0
81,78,75,71,67,61,54,47,41,33,25,18,14,11,6,4,2,0
81,78,75,71,66,60,55,48,41,35,28,23,16,11,5,2,1,0
81,78,75,71,66,61,54,48,41,34,28,22,16,10,5,1,0
81,78,75,71,66,60,54,46,40,34,27,20,14,9,5,3,0
81,78,75,71,66,60,53,46,40,32,26,20,17,12,6,1,0
81,78,75,71,67,61,55,48,43,36,29,20,14,10,6,3,1,0
81,78,75,71,66,60,53,46,39,33,27,20,14,9,5,1,0
81,78,75,71,66,61,54,46,40,31,27,19,16,11,7,4,0
81,78,75,71,66,60,55,48,41,33,27,21,15,10,6,2,0
81,78,75,71,66,61,54,48,41,32,25,20,13,10,6,1,0
81,78,75,71,66,60,54,48,40,35,27,22,16,12,7,2,0
81,78,75,71,66,61,55,48,40,33,27,22,15,11,5,3,0
81,78,75,71,67,61,54,47,42,35,29,21,15,10,5,3,0
81,78,75,71,66,61,55,48,42,36,31,23,16,11,5,2,0
81,78,75,71,67,61,54,47,39,32,26,21,17,11,8,4,0
81,78,75,71,67,61,56,49,40,34,28,22,18,12,9,6,0
81,78,75,71,67,62,58,50,43,34,27,22,17,12,7,1,0
81,78,75,71,66,60,54,47,40,32,24,20,16,11,6,2,0
81,78,75,71,66,60,53,46,41,35,29,22,17,11,5,1,0
81,78,75,71,66,60,53,47,40,32,27,21,15,10,5,2,1,0
81,78,75,71,66,60,54,46,38,33,26,21,15,12,6,5,1,0
81,78,75,71,67,61,54,48,42,34,28,21,14,9,5,0
81,78,75,71,66,61,55,47,42,35,29,21,15,11,6,2,1,0
81,78,75,71,67,61,55,49,42,37,30,22,17,11,5,1,0
81,78,75,71,66,61,54,49,41,35,28,22,16,10,5,2,1,0
81,78,75,71,66,61,54,48,41,33,27,21,15,10,5,3,1,0
81,78,75,71,67,62,58,50,42,35,28,22,17,14,9,6,2,0
81,78,75,71,66,61,55,49,42,35,29,21,15,8,5,2,0
81,78,75,71,66,60,54,49,43,35,27,21,16,10,4,0
81,78,75,71,67,61,55,49,42,35,27,20,14,9,6,2,0
81,78,75,71,66,61,55,49,42,35,28,22,18,13,9,5,1,0
81,78,75,71,66,60,53,47,40,34,27,20,17,12,8,6,0
81,78,75,71,66,60,53,47,41,35,26,20,15,11,5,4,0
81,78,75,71,67,61,54,48,43,36,28,21,15,7,5,3,1,0
81,78,75,71,66,60,54,47,41,35,27,21,16,10,6,2,1,0
81,78,75,71,66,60,55,50,46,37,29,22,16,10,6,3,1,0
81,78,75,71,66,60,54,48,41,34,28,23,17,12,7,3,2,0
81,78,75,71,66,60,54,47,41,35,28,21,15,10,6,2,0
81,78,75,71,66,60,55,48,43,36,29,22,16,11,7,3,0
81,78,75,71,66,61,54,47,40,35,30,23,17,11,5,2,0
81,78,75,71,66,61,55,47,41,35,28,23,17,10,9,5,1,0
81,78,75,71,66,60,54,48,42,35,27,20,15,11,6,3,1,0
81,78,75,71,66,61,55,49,42,35,28,22,16,10,7,4,2,0
81,78,75,71,66,61,55,48,42,36,29,21,15,10,5,1,0
81,78,75,71,67,61,54,47,40,32,26,20,14,9,6,2,1,0
81,78,75,72,67,61,55,50,46,37,30,23,16,10,7,3,0
81,78,75,71,67,61,54,47,41,35,28,23,16,11,9,4,0
81,78,75,72,67,61,55,48,43,35,30,23,17,11,6,1,0
81,78,75,71,67,62,55,50,42,37,29,22,15,11,6,2,0
81,78,75,71,66,60,54,48,42,36,28,21,16,10,5,2,0
81,78,75,71,66,60,54,47,40,33,27,21,16,11,6,1,0
81,78,75,71,66,60,54,47,40,32,27,22,15,10,7,3,1,0
81,78,75,71,67,63,56,51,42,35,28,21,16,11,5,1,0
81,78,75,71,66,61,55,50,43,35,31,23,16,11,10,4,0
81,78,75,71,66,60,54,48,41,35,28,23,16,11,5,1,0
81,78,75,71,66,60,54,48,42,34,26,22,16,11,6,2,0
81,78,75,71,67,61,55,49,41,33,27,21,15,12,7,3,0
81,78,75,71,66,60,55,48,42,36,28,20,14,9,6,2,1,0
81,78,75,71,66,60,54,48,40,34,27,22,16,11,8,3,2,0
81,78,75,71,66,61,55,49,41,32,26,18,15,10,6,4,1,0
81,78,75,71,66,60,54,48,41,35,29,21,16,11,6,3,0
81,78,75,71,66,61,55,47,40,35,29,23,17,13,8,3,0
81,78,75,71,66,61,55,50,45,36,30,23,15,10,5,2,0
81,78,75,71,66,61,55,48,40,33,25,21,15,9,4,0
81,78,75,71,66,60,54,47,40,32,26,19,13,9,5,2,0
81,78,75,71,66,61,54,47,41,34,28,23,17,15,10,5,1,0
81,78,75,71,66,60,53,47,39,33,26,21,16,11,6,3,0
81,78,75,71,67,61,56,48,41,33,25,19,13,9,5,0
81,78,75,71,66,60,54,47,39,32,24,19,14,9,7,4,1,0
81,78,75,72,67,63,56,50,42,35,30,24,17,12,5,2,1,0
81,78,75,71,66,61,54,47,41,33,27,21,16,10,6,2,0
81,78,75,71,66,60,53,46,40,33,26,19,13,9,5,2,0
81,78,75,71,66,61,55,48,41,35,29,22,17,9,5,1,0
81,78,75,71,66,60,53,46,39,32,26,18,13,8,4,2,0
81,78,75,71,66,60,54,48,40,34,26,21,15,12,10,6,3,2,1,0
81,78,75,71,66,60,54,49,41,35,28,21,15,9,5,3,0
81,78,75,71,66,60,53,47,40,34,28,23,17,12,8,5,2,0
81,78,75,71,66,60,55,48,41,35,29,22,16,10,5,0
81,78,75,71,66,61,55,48,41,35,29,23,17,10,6,2,0
81,78,75,71,66,60,54,48,41,36,29,22,16,12,7,4,1,0
81,78,75,71,66,61,56,51,42,36,29,22,15,10,7,3,1,0
81,78,75,71,67,61,55,48,41,35,28,22,15,10,6,3,2,0
81,78,75,71,66,60,53,47,39,30,24,19,14,10,7,3,0
81,78,75,71,66,60,54,48,40,33,28,23,16,10,5,1,0
81,78,75,71,66,61,54,48,40,33,27,21,16,10,7,3,1,0
81,78,75,71,66,61,54,48,41,35,29,23,18,12,7,3,0
81,78,75,71,67,61,56,49,42,36,29,22,15,10,5,1,0
81,78,75,71,67,61,55,48,41,34,28,22,16,10,6,2,0
81,78,75,71,67,61,55,48,42,37,30,24,19,11,5,2,1,0
81,78,75,71,66,60,53,46,39,31,26,21,16,10,6,2,0
81,78,75,71,67,61,55,48,42,35,28,21,15,9,4,1,0
81,78,75,71,66,60,55,49,42,35,28,23,16,10,6,2,0
81,78,75,71,66,61,54,48,42,35,30,22,16,10,6,2,1,0
81,78,75,71,67,61,54,48,42,34,27,21,16,10,6,2,0
81,78,75,71,66,60,53,46,40,34,28,23,17,11,8,2,0
81,78,75,71,66,61,55,48,41,34,27,21,16,11,7,4,1,0
81,78,75,71,66,60,54,48,41,33,28,21,14,9,5,1,0
81,78,75,71,66,61,54,48,41,34,28,21,16,10,5,1,0
81,78,75,71,66,60,54,48,40,34,27,20,15,10,7,4,1,0
81,78,75,71,66,60,54,48,41,35,28,21,16,12,7,2,0
81,78,75,71,66,60,54,48,40,34,27,20,15,11,6,2,0
81,78,75,71,66,61,55,48,40,33,27,22,16,10,6,4,0
81,78,75,71,67,61,54,48,42,35,28,21,15,9,4,0
81,78,75,71,66,61,55,48,42,36,29,25,19,12,8,3,1,0
81,78,75,71,66,60,54,48,41,33,25,20,14,10,8,3,0
81,78,75,71,66,61,55,47,40,33,27,19,13,9,4,0
81,78,75,71,66,60,53,47,39,33,27,20,15,9,5,0
81,78,75,71,67,61,56,50,42,35,29,23,16,11,5,2,0
81,78,75,71,66,61,55,48,41,34,27,20,15,11,7,2,0
81,78,75,71,66,61,54,48,42,34,28,23,16,10,5,2,1,0
81,78,75,71,66,60,54,47,42,34,26,21,15,11,9,4,0
81,78,75,71,66,61,56,49,43,37,30,22,15,11,6,5,0
81,78,75,71,66,60,54,48,41,33,27,20,15,10,5,3,2,0
81,78,75,71,66,61,54,48,41,35,29,22,15,10,6,3,2,0
81,78,75,71,66,61,55,49,41,33,27,22,15,11,7,2,1,0
81,78,75,71,66,61,54,47,42,35,30,24,16,10,5,1,0
81,78,75,71,66,60,54,48,41,34,27,22,15,10,5,2,1,0
81,78,75,71,66,60,54,48,42,34,26,21,16,10,5,1,0
81,78,75,71,66,61,55,48,41,34,27,21,14,11,7,4,1,0
81,78,75,71,67,61,55,50,41,33,27,22,15,10,6,2,0
81,78,75,71,66,61,54,47,41,35,27,20,15,10,5,0
81,78,75,71,66,61,55,49,42,35,28,21,16,10,6,2,1,0
81,78,75,71,66,60,54,47,41,33,27,22,16,11,6,5,0
81,78,75,71,66,60,53,47,41,34,27,22,16,10,5,1,0
81,78,75,71,66,61,55,48,41,36,27,21,14,10,6,2,1,0
81,78,75,71,66,61,55,48,41,33,26,20,14,10,5,0
81,78,75,71,67,61,55,47,41,35,29,23,18,12,8,3,0
81,78,75,71,66,60,53,47,40,35,29,25,17,12,7,3,2,0
81,78,75,71,66,60,54,48,41,35,27,20,15,11,6,2,0
81,78,75,71,66,61,55,49,42,35,28,21,16,10,6,2,1,0
81,78,75,71,66,60,53,46,39,33,28,20,14,10,6,2,0
81,78,75,71,66,60,53,46,39,33,27,21,15,10,5,2,1,0
